NEE,LE,LE_unc,H,H_unc,Tau,Tau_unc,CO2_strg,LE_strg,H_strg,Pa,Ta,RH,VPD,Rnet,Rg,G1,G2,G3,G4,Tsoil1,Tsoil2,VWC_1,VWC2,Precipitation,Windspeed,Winddir,FootprintFraction,Ustar,TKE,Tstar,L,zL,TER,GEP
3.169,27.078,1.6414,-44.974,2.3351,0.1689,0.011797,0.027086,-0.10017,-0.3212,98.854,11.4,78.85,2.85,-37.113,0.0,-11.628,-7.4434,-4.8611,-6.5024,11.672,11.854,0.3842,0.55944,0.0,3.2836,208.86,96,0.37,1.2766,-0.098574,100.91,0.014201,3.01444,-0.15556
2.0456,3.432,1.1451,-18.502,1.3802,0.074374,0.0053231,-0.0038967,0.49287,0.51884,102.147,12.9,85.89,2.09,-1.016,0.0,-0.29665,-1.0216,3.0376,-0.41449,10.374,10.478,0.37941,0.63377,0.0,2.3568,199.67,96,0.25,0.5014,-0.060237,70.495,0.021417,2.69731,0.64731
4.7282,21.039,1.2884,-12.723,1.0445,0.052873,0.0030012,0.10831,0.23,-0.51846,102.086,19.54,71.54,0.06,-43.32,0.0,-15.208,-6.1262,0.5483,-6.9483,23.511,22.809,0.044484,0.33872,0.0,1.2606,135.59,83,0.21,0.2694,-0.049967,62.556,0.020172,8.96418,4.2342
3.0774,3.4998,1.0514,-9.3435,1.9766,0.049343,0.0040979,0.087386,-0.58445,-0.63886,101.287,15.01,52.59,8.07,-34.819,0.0,-7.2052,-2.4898,6.3911,-2.2044,17.003,16.359,0.035167,0.2073,0.0,1.9078,192.07,96,0.2,0.32327,-0.03769,76.574,0.019629,3.69165,0.61165
1.3359,4.2777,0.25291,-26.91,1.2648,0.051904,0.002971,0.0026903,-0.001312,-0.24237,102082.8,0.5,78.79,1.34,-62.439,0.0,-7.8248,-9.0156,-8.884,-7.5178,3.3496,3.4821,0.5625,0.3357,0.0,2.2866,280.93,96,0.2,0.2429,-0.10291,26.299,0.054481,2.0809,0.7409
2.7898,-0.63942,0.61303,-24.709,1.3203,0.061375,0.0042418,0.051035,-0.030204,-0.30664,99.844,9.39,85.55,1.7,-51.58,0.0,-15.461,-14.687,-20.493,-19.148,10.511,8.8973,0.26757,0.36324,0.0,2.2122,166.12,96,0.22,0.32329,-0.0891,39.474,0.038418,2.69393,-0.096071
1.0784,2.5889,0.64602,-2.9253,0.80073,0.0077938,0.00064439,-1.6131,0.52278,0.49853,102.331,10.95,91.4,1.12,53.99,91.93,-15.174,-18.059,-16.328,-19.165,14.058,13.985,0.11115,0.24341,0.0,0.69274,165.81,96,0.08,0.040054,-0.029303,14.94,0.092535,6.53988,5.4599
6.3362,22.306,2.0716,-39.401,2.2095,0.10386,0.0058032,-0.0049564,0.23722,-0.71739,100.996,17.75,69.42,6.2,-59.015,0.0,-28.304,-14.402,-9.7311,-24.341,18.964,18.872,0.17041,0.28782,0.0,1.7206,187.72,97,0.29,0.45966,-0.11002,56.591,0.02106,6.723,0.383
3.7737,-8.9581,1.3372,-19.139,1.1926,0.017752,0.0011527,-0.18677,-1.8395,-1.1752,102.108,11.74,88.2,1.62,-63.145,0.0,-7.683,-8.9152,-4.2584,-2.9945,17.147,17.009,0.36811,0.34231,0.0,1.1532,295.95,93,0.12,0.097888,-0.12734,7.8967,0.18452,7.87966,4.1097
2.9036,-9.6809,0.93681,-22.328,2.4855,0.014438,0.0017875,-0.0073528,-0.27835,-0.43668,102460.9,3.13,91.23,0.67,-58.202,0.0,-5.3287,-6.4502,-7.46,-5.1667,4.7872,4.8856,0.55349,0.32875,0.0,0.92487,230.98,96,0.11,0.14029,-0.16225,4.7104,0.30418,1.75199,-1.148
1.0919,-0.49563,0.054924,-7.3967,0.47067,0.044197,0.005003,-0.010569,0.052511,0.035256,103.7,7.63,94.37,0.59,12.475,0.0,-2.8115,-4.8734,-4.6243,-3.4663,6.2845,6.3149,0.34521,0.51244,0.0,1.7364,244.15,96,0.19,0.35456,-0.030753,77.452,0.018502,1.51519,0.42519
2.9777,74.277,4.2665,-7.8776,0.63819,0.032533,0.0022864,0.075122,0.67337,-0.47159,102.009,16.73,61.54,0.07,27.53,82.4,2.9049,2.7988,7.0139,3.9208,18.907,19.028,0.26049,0.59473,0.0,1.4687,310.15,89,0.16,0.1538,-0.039325,47.956,0.026314,7.07199,4.092
10.826,18.585,1.1177,-33.035,2.4434,0.051242,0.003879,0.23365,-0.67002,-0.39324,101152.8,22.4,64.93,9.47,-49.711,0.0,26.994,22.264,16.232,20.274,26.187,25.446,0.50859,0.29705,0.0,1.4021,133.58,81,0.21,0.21022,-0.13209,23.986,0.064205,9.46424,-1.3658
3.1496,-9.8109,0.94156,-24.698,1.5019,0.041094,0.0036472,0.084377,-0.31562,-0.4818,101.514,6.77,88.49,1.13,-72.76,0.0,-15.799,-14.428,-9.8152,-16.16,8.7417,8.6424,0.13676,0.22897,0.0,2.3301,230.42,91,0.18,0.38748,-0.1075,21.036,0.073047,2.99005,-0.15995
1.0316,46.876,10.272,-61.109,2.1953,0.52519,0.022243,0.091612,0.40555,0.32519,99.555,8.2,79.39,2.24,-6.39,0.0,-0.89091,-1.8387,-2.194,0.69909,4.6315,4.9578,0.2327,0.37943,0.0,7.6535,170.64,96,0.65,3.1377,-0.07532,397.49,0.0038995,1.43973,0.40973
1.6514,-2.2555,0.90287,-15.644,1.8777,0.0216,0.001782,0.078068,-0.31543,-0.96713,103450.0,10.38,79.06,2.63,-56.94,0.0,12.764,10.816,10.585,9.4081,11.674,11.131,0.69622,0.37107,0.0,1.5081,165.95,96,0.13,0.12631,-0.093595,12.721,0.12106,2.1107,0.4607
1.3352,11.287,0.4756,-45.092,2.3051,0.16405,0.0084481,0.018721,0.04591,-0.45603,102.026,3.75,71.77,2.25,-75.52,0.0,-18.491,-13.111,-12.936,-15.519,5.0129,3.6591,0.23508,0.36902,0.0,4.7115,288.67,96,0.36,0.9885,-0.097566,89.86,0.017249,2.30759,0.96759
2.1632,-2.4457,0.49379,-31.986,1.8304,0.1231,0.0079426,-0.052512,0.057709,0.05881,103.054,8.0,88.64,0.01,-29.13,0.0,5.1934,5.4593,8.4659,5.1446,5.8546,5.9926,0.32209,0.52546,0.0,3.4542,164.19,96,0.31,0.69898,-0.08053,82.152,0.018297,1.78424,-0.37576
2.2187,2.5618,0.31227,-8.6891,0.86348,0.017093,0.0022377,0.11476,-0.048813,-0.73959,101.343,12.12,65.28,4.89,-34.208,0.0,-8.2249,4.7729,6.298,3.7607,12.487,12.758,0.090315,0.38016,0.0,1.2358,292.21,95,0.12,0.17324,-0.059233,16.532,0.093758,2.74636,0.52636
1.7961,-10.284,2.0238,-22.871,2.4821,0.028115,0.0025255,0.030077,-0.11699,-0.21323,100.393,1.99,89.87,0.71,-52.961,0.0,-25.219,-19.531,-17.45,-20.815,4.791,4.0343,0.19216,0.34571,0.0,1.576,234.48,96,0.15,0.20084,-0.12009,12.616,0.1149,1.72451,-0.075486
1.6183,72.798,3.1525,-15.777,1.9279,0.1429,0.0080044,-0.0019134,0.17705,-0.23223,100.676,21.21,66.06,8.53,52.423,83.75,9.2529,10.346,15.984,8.6553,20.022,20.729,0.36488,0.49434,0.0,3.5172,162.22,96,0.35,0.94328,-0.037802,233.21,0.0058573,8.21688,6.5969
5.4469,23.037,1.8774,-35.697,1.6416,0.052848,0.0029118,0.076814,0.065872,-0.60999,102085.9,11.34,61.9,5.1,-28.488,0.0,0.67064,-0.7507,0.88073,-0.47108,12.808,12.721,0.6764,0.36045,0.0,2.0448,279.74,96,0.21,0.2503,-0.13775,21.646,0.061551,6.15572,0.70572
3.143,-3.6757,0.71769,-9.1464,1.4065,0.015841,0.0021147,-0.12601,0.21074,0.37898,102.019,6.22,80.09,1.89,-25.259,0.0,-14.362,-14.111,-12.324,-11.16,6.8338,7.5494,0.038324,0.20374,0.0,1.0863,248.38,96,0.11,0.14296,-0.063926,13.491,0.11489,2.61285,-0.52715
2.2923,1.9985,0.62647,-7.8644,1.1859,0.019323,0.0018129,-0.04026,0.14801,0.14072,102.216,7.27,85.39,1.49,-2.1334,0.0,-17.056,-16.634,-16.175,-13.457,9.1976,9.5232,0.17459,0.25934,0.0,1.1994,189.4,96,0.12,0.15494,-0.049794,21.243,0.067457,2.88056,0.59056
1.0653,-1.7202,0.42222,-42.671,2.0051,0.12133,0.0080974,-0.0019359,0.071731,0.29337,100.104,2.34,84.22,1.14,-57.292,0.0,-15.825,-14.35,-14.101,-13.871,1.6113,1.654,0.26909,0.43955,0.0,3.1807,206.51,96,0.31,0.82563,-0.10809,60.86,0.023817,0.942,-0.128
3.6178,3.3634,0.4196,-49.686,2.2246,0.15269,0.0083697,-0.021642,0.074595,0.091648,100.783,2.05,81.9,0.01,-73.57,0.0,-20.403,-16.958,-16.167,-16.764,1.1868,2.4048,0.14037,0.29171,0.0,3.1262,304.35,91,0.34,0.80309,-0.11253,71.801,0.020094,2.29537,-1.3246
4.2789,31.61,1.5587,-20.026,1.0276,0.10511,0.0073356,0.035732,0.22615,-0.06779,101.277,17.29,74.36,5.05,-11.36,0.0,-1.466,-0.45897,-2.4922,-0.99933,17.225,18.094,0.18153,0.29392,0.0,2.8835,205.71,96,0.29,0.84578,-0.055454,112.89,0.01373,4.63746,0.35746
3.2722,2.3492,0.99864,-32.705,3.0985,0.05583,0.0047841,-0.012395,-0.36181,-0.53038,101.216,7.26,80.1,0.02,-64.7,0.0,-23.785,-15.546,-13.857,-14.22,6.125,6.9381,0.21508,0.43578,0.0,1.4113,251.68,96,0.21,0.31184,-0.12328,24.76,0.058272,3.22211,-0.047894
4.7099,-8.3383,1.1017,-40.493,2.5575,0.094026,0.0069222,-1.797,-0.16887,-0.17168,102.292,12.03,86.53,1.89,-61.55,0.0,-9.1653,-9.2847,-6.3346,-9.5715,11.209,11.135,0.31686,0.59587,0.0,2.3531,233.84,96,0.27,0.52293,-0.11701,45.506,0.031117,4.2842,-0.4258
10.666,22.847,1.5163,-20.166,1.4184,0.022786,0.0018393,-0.37735,-0.33688,0.43498,101.939,15.59,77.04,4.05,-12.654,0.0,-3.9413,-5.2711,0.48412,-0.29363,19.623,19.363,0.34603,0.35179,0.0,0.69969,216.36,96,0.14,0.11036,-0.11925,11.148,0.10478,9.78337,-0.88663
6.2652,6.1309,0.7678,-16.853,1.2826,0.027533,0.0022935,0.098558,-0.037773,-0.5182,101.214,12.57,83.25,2.43,-28.24,0.0,-13.73,-13.939,-20.255,-24.786,18.629,17.513,0.36991,0.51484,0.0,1.5668,308.9,85,0.15,0.17828,-0.090556,17.521,0.077963,7.18819,0.91819
3.5604,10.615,0.89452,-10.176,0.83834,0.071863,0.0046547,-0.17519,-0.242,-0.18968,101.269,16.33,91.89,1.5,-29.317,0.0,-2.4193,-0.61017,3.0529,-0.11235,17.765,16.466,0.48259,0.74451,0.0,3.1018,143.27,91,0.24,0.43482,-0.033996,125.18,0.011715,4.24696,0.68696
3.432,1.4381,0.27343,-32.729,2.0559,0.070618,0.0051139,-0.021495,0.061499,-0.082565,101961.1,12.92,77.88,3.29,-61.432,0.0,1.1246,-0.65242,-6.8472,-0.72064,16.042,15.698,0.66938,0.35427,0.0,2.4166,164.91,96,0.24,0.45269,-0.10949,36.895,0.04174,3.23826,-0.19174
3.3337,8.3929,0.64946,-28.775,1.5198,0.060625,0.0039,0.0096734,0.010897,0.20529,100898.7,9.53,85.2,1.76,-20.883,0.0,-7.6735,-7.3757,-7.7411,-6.9806,7.8244,7.9887,0.61202,0.38025,0.0,2.0066,144.97,92,0.22,0.30955,-0.10388,33.025,0.041966,2.90293,-0.42707
11.443,11.598,0.78814,-25.92,1.5018,0.018865,0.0011785,0.23495,0.31711,-0.70059,101.377,21.75,69.78,7.85,-39.19,0.0,-4.9697,-5.3439,3.0133,-6.065,23.589,23.397,0.059923,0.19636,0.0,0.74312,183.28,96,0.13,0.098738,-0.17041,6.7977,0.19746,13.73039,2.2904
1.6138,8.4489,0.70022,-50.443,2.4358,0.14263,0.008408,0.076568,0.10622,-0.58491,100.895,2.5,77.44,1.65,-70.99,0.0,-3.8078,-5.366,-6.599,-4.7821,3.8502,3.5815,0.50854,0.38616,0.0,2.8238,286.49,96,0.33,0.68752,-0.11744,65.246,0.025105,2.02681,0.41681
0.86143,-0.3122,0.040368,-0.87564,0.11693,0.0024536,0.0001294,-0.26118,0.018663,0.010055,102982.2,6.55,94.85,0.5,-5.154,0.0,-1.3738,-1.3869,-1.471,-1.2216,6.7245,6.7971,0.57374,0.36215,0.0,0.46516,171.23,91,0.04,0.036692,-0.015479,8.551,0.16129,1.8668,1.0068
2.405,16.661,0.86258,-49.925,1.982,0.26406,0.014361,0.0049337,0.033629,-0.078915,100.874,12.49,82.6,2.51,-31.08,0.0,6.3187,6.9447,8.4594,6.252,9.9536,10.088,0.25278,0.44131,0.0,5.4852,228.49,94,0.46,1.8882,-0.086763,176.05,0.0088045,2.27442,-0.12558
8.9664,35.71,1.5073,-42.599,1.5139,0.074176,0.0035835,0.12872,0.083132,-0.30257,101.56,17.02,80.32,3.81,-31.059,0.0,-2.141,-1.3505,-4.178,-3.6169,18.073,18.168,0.2436,0.29722,0.0,1.3282,257.68,97,0.25,0.34555,-0.14012,31.366,0.043551,8.05113,-0.91887
1.0096,0.82598,0.10672,-7.732,0.6477,0.0076457,0.00088426,0.056873,-0.063238,-0.16222,101.332,6.83,85.18,1.46,-2.6911,0.0,5.6236,9.3385,9.5689,7.6892,5.2537,5.4908,0.38381,0.53777,0.0,0.8474,279.36,96,0.08,0.054759,-0.078111,5.4009,0.26533,0.7692,-0.2408
3.652,31.065,1.542,-41.688,1.5316,0.30405,0.014476,-0.032319,0.18217,-0.044688,100.855,16.95,56.84,8.32,-14.024,34.52,11.021,15.187,14.351,10.348,13.517,13.114,0.27939,0.46581,0.0,5.3094,179.19,96,0.5,2.0833,-0.068064,266.49,0.0056287,4.12586,0.47586
1.7035,4.3987,0.57512,-31.616,1.8685,0.090529,0.0059469,-0.0057322,0.08601,0.17223,102.582,6.73,83.49,1.62,-13.724,0.0,-7.7451,-6.3338,-6.1045,-5.96,5.1079,5.1958,0.25003,0.42412,0.0,2.8561,200.79,96,0.27,0.6112,-0.092248,53.256,0.027217,1.39065,-0.30935
7.6572,22.89,2.5082,-46.81,5.1752,0.11875,0.006408,0.07583,0.64437,-1.5618,101.868,21.0,38.77,15.18,-41.191,34.66,13.648,8.4195,11.525,10.981,26.782,26.322,0.41089,0.20893,0.0,1.5151,122.85,76,0.31,0.45375,-0.12258,58.622,0.023641,8.98164,1.3216
6.3387,4.6588,0.94005,-12.706,0.82687,0.041342,0.0026669,0.12648,0.12077,-0.53347,102.071,17.19,80.39,3.84,-32.27,0.0,-2.764,-1.4032,5.219,-1.0526,19.548,19.285,0.097975,0.24517,0.0,1.7697,296.35,96,0.18,0.17879,-0.055852,43.629,0.032609,6.92597,0.58597
3.0562,27.665,1.3724,-51.601,2.0653,0.28217,0.013219,-0.010158,0.06023,-0.0075675,101.988,6.41,75.47,0.02,-33.513,0.0,-6.403,-5.2749,-6.5605,-4.3482,4.6735,4.4409,0.20731,0.4205,0.0,4.3876,149.28,95,0.47,1.3906,-0.086149,175.96,0.0081994,2.94955,-0.11045
13.406,17.49,2.1266,-16.688,2.1634,0.0085871,0.0011294,0.58758,0.19859,-1.4828,102.136,18.52,60.38,8.43,-51.25,0.0,-2.1032,-0.77534,9.9666,-0.76669,22.095,21.987,0.081263,0.22128,0.0,0.58728,243.61,96,0.08,0.065159,-0.16144,3.1579,0.43779,10.66911,-2.7409
2.8892,6.0086,1.5028,-10.701,1.2007,0.016832,0.0012536,-0.11615,0.88389,0.68344,102.152,11.29,89.31,1.43,-3.3713,35.46,-13.535,-15.275,-10.086,-6.9729,15.999,15.913,0.349,0.33005,0.0,0.74103,167.58,96,0.12,0.068915,-0.073046,13.003,0.11206,7.37701,4.487
7.1342,6.7293,1.2358,-1.0343,0.30366,0.0059039,0.00078285,1.2279,0.25377,-0.048924,102406.5,12.86,81.72,2.71,-14.183,0.0,-2.6191,-2.5463,-8.1734,-2.8229,19.783,19.585,0.60609,0.31327,0.0,0.16549,22.47,81,0.07,0.037626,-0.011938,28.128,0.043793,11.34761,4.2176
3.6263,12.631,0.72172,-11.558,0.62892,0.11206,0.0074184,-0.0018731,0.17671,0.015984,101.329,12.88,85.08,0.02,-14.95,0.0,-7.9231,-7.1449,-1.498,-3.9901,14.685,13.289,0.2412,0.52173,0.0,2.3902,202.53,96,0.3,0.69535,-0.030953,206.46,0.0071829,4.73012,1.1001
3.1201,11.743,0.82786,-11.971,1.2274,0.0433,0.0038425,0.10213,0.22612,-0.50318,101.841,10.58,66.57,4.26,-29.07,0.0,-11.208,-6.9941,-3.2643,-9.4225,14.398,13.748,0.094888,0.25998,0.0,1.7509,206.25,96,0.19,0.27936,-0.051025,47.776,0.031321,3.12663,0.0066301
1.4621,8.6564,0.82869,-36.39,2.2886,0.12576,0.0072203,0.17076,-0.007023,-0.8486,101421.7,5.42,74.72,2.26,-62.251,0.0,-9.5317,-9.957,-11.766,-8.6922,8.386,8.702,0.57517,0.31986,0.0,3.2046,297.82,95,0.32,0.79604,-0.090428,75.823,0.018278,3.57675,2.1168
4.087,-3.4274,0.92722,-43.232,2.5112,0.11021,0.0069727,-0.080964,-0.051996,-0.14195,102.31,1.13,90.96,0.6,-70.763,0.0,-8.9162,-10.489,-12.886,-9.9973,3.5621,3.3488,0.48001,0.34878,0.0,1.96,253.94,96,0.29,0.47397,-0.11342,50.771,0.029095,2.95272,-1.1373
1.769,-1.9528,0.31831,-5.959,1.0979,0.0070891,0.00077725,0.27808,-0.012838,-1.0794,101.975,8.26,68.09,3.47,-49.865,0.0,-18.98,-2.9809,-0.52747,-3.2237,8.4483,9.96,0.040764,0.24605,0.0,0.75216,272.79,96,0.08,0.069282,-0.062501,6.2684,0.24727,2.67783,0.90783
2.7075,21.912,1.9694,-14.36,1.2814,0.030018,0.0030596,0.057927,0.18784,-0.1836,101.194,13.24,74.53,3.86,-30.258,0.0,0.21939,5.4657,5.1403,3.6894,14.112,14.147,0.30533,0.45551,0.0,1.5243,263.3,96,0.16,0.27836,-0.074012,23.481,0.061028,3.27561,0.56561
6.4515,6.0809,0.44263,-20.157,1.0943,0.034539,0.002056,-0.21683,-0.001209,-0.046574,102.014,13.97,82.22,0.03,-35.01,0.0,-19.466,-13.134,-6.9224,-14.612,14.694,15.615,0.13304,0.35597,0.0,1.1896,142.9,88,0.17,0.14544,-0.097189,20.2,0.076068,6.29359,-0.15641
2.2967,5.1124,0.615,-42.567,2.0214,0.071758,0.0041753,-0.037743,-0.39762,-0.50701,102121.3,4.63,79.33,1.75,-75.126,0.0,-4.6768,-5.778,-6.1614,-4.627,6.8164,6.8968,0.5894,0.3721,0.0,2.2812,277.41,96,0.24,0.37568,-0.13936,27.668,0.049848,2.56366,0.26366
2.9193,-0.99771,0.14548,-5.0097,0.51476,0.005714,0.00057522,-0.092702,0.094958,0.086109,103886.9,6.84,92.86,0.71,-5.6872,0.0,-0.96706,-0.99346,-0.58779,-0.83769,5.9307,5.9826,0.55792,0.33524,0.0,0.78597,228.02,92,0.07,0.036309,-0.057807,5.283,0.26106,1.99941,-0.92059
1.8504,6.0415,0.40827,-27.636,1.4886,0.11307,0.0090636,-0.048822,-0.018741,0.2004,100.897,7.62,86.23,1.44,-22.674,0.0,0.27584,-0.75509,-1.3693,-0.72646,6.0305,5.6848,0.16615,0.4184,0.0,3.198,216.62,96,0.3,0.93538,-0.072841,86.621,0.017894,1.89137,0.041375
1.4689,1.2465,0.90148,-3.4027,1.1253,0.0088986,0.0015298,0.058467,0.36044,0.45932,103.404,3.67,93.22,0.54,21.076,0.0,-15.738,-16.521,-14.724,-11.907,2.3267,2.9978,0.24368,0.41081,0.0,0.70808,210.14,96,0.08,0.11316,-0.031379,14.896,0.1018,2.77493,1.3049
2.5158,-2.5312,0.10407,-17.888,0.94217,0.029449,0.0017907,-0.016904,-0.15137,-0.39136,101661.4,6.42,86.09,1.34,-33.863,0.0,-0.50064,-0.51162,-1.2189,-0.38618,7.5365,7.4592,0.54524,0.30377,0.0,1.9531,146.29,94,0.15,0.14088,-0.091867,17.56,0.087701,2.1147,-0.4053
7.822,8.2132,1.3153,-43.055,2.0289,0.086001,0.0038755,0.064472,-0.61257,-0.49576,101.379,14.0,80.94,3.04,-61.54,0.0,-13.436,-8.9032,-5.7984,-7.8803,17.629,16.939,0.10678,0.17161,0.0,1.6429,187.8,96,0.27,0.35941,-0.13108,38.121,0.039782,10.04422,2.2242
1.1347,1.3405,0.2408,-13.823,1.0432,0.039085,0.0039283,-1.0853,-0.036681,0.11068,99.636,7.34,89.61,1.06,-19.114,0.0,3.8798,4.0173,4.0776,3.1496,5.3796,5.2602,0.35821,0.52192,0.0,1.6875,195.09,96,0.18,0.27179,-0.062324,35.502,0.040364,1.57462,0.44462
4.8699,4.1387,0.32591,-36.546,1.7394,0.13994,0.0090474,-0.02122,0.021527,-0.096009,103.153,11.72,86.03,0.02,-34.03,0.0,-3.6794,-3.1179,-2.1916,-3.0854,10.418,10.416,0.13504,0.32187,0.0,2.4598,230.86,96,0.33,0.70566,-0.0867,89.119,0.01619,4.52776,-0.34224
3.4843,2.7596,1.5787,-36.518,1.8403,0.13591,0.00716,0.01059,0.18665,0.13852,102398.0,9.49,87.63,1.46,-38.255,0.0,-5.4144,-4.9965,-5.0236,-4.7852,8.1194,8.2562,0.59563,0.36331,0.0,3.0729,152.2,95,0.33,0.70367,-0.087393,86.333,0.016053,2.86421,-0.61579
5.7911,4.7452,2.0527,-9.4573,3.985,0.039619,0.0036161,0.15119,-0.49094,-0.82372,102461.0,16.71,72.6,5.2,-45.706,32.89,10.858,8.6599,6.6842,8.2161,23.311,22.849,0.55286,0.29329,0.0,0.61797,343.05,76,0.18,0.14069,-0.042382,54.605,0.022559,12.85677,7.0668
4.0203,20.719,0.71592,-66.367,2.1257,0.30382,0.012326,-0.0046976,-0.051586,-0.20249,100141.7,2.07,75.32,1.75,-67.182,0.0,-5.1721,-5.7726,-5.8866,-4.6341,3.8378,3.9655,0.5807,0.35989,0.0,6.507,296.15,96,0.49,1.784,-0.10619,154.69,0.0092626,3.65205,-0.36795
4.1034,4.4365,0.63687,-58.104,2.824,0.17152,0.012777,-0.023276,0.081037,-0.06102,101.166,13.63,78.54,3.34,-67.51,0.0,-3.1943,-1.6791,3.3422,-3.1395,11.747,11.591,0.33168,0.60217,0.0,3.3086,225.22,96,0.37,1.1431,-0.12535,79.496,0.018402,4.18649,0.086491
4.3575,-5.2309,1.2525,-34.207,3.2228,0.067686,0.0054407,0.071689,0.058314,-0.68523,101.883,8.3,77.19,2.49,-59.041,0.0,-18.488,-20.124,-12.643,-13.592,11.909,13.17,0.1849,0.29954,0.0,1.8218,269.11,96,0.23,0.38194,-0.11613,32.271,0.044405,3.58266,-0.77734
1.5283,3.6155,2.0447,-34.375,2.0028,0.1467,0.007465,-0.32275,-0.11998,0.0025761,100.589,9.22,86.94,0.02,-50.51,0.0,0.1201,-0.1436,1.3656,0.12972,8.0157,8.0311,0.30035,0.50219,0.0,4.1156,171.94,96,0.34,0.90614,-0.080433,101.93,0.014747,2.05903,0.52903
8.9276,12.067,0.67957,-60.933,2.6468,0.1631,0.0092767,0.017199,0.017091,-0.12123,101072.8,13.91,80.62,3.07,-67.439,0.0,-11.999,-10.383,-14.465,-9.7294,17.46,17.543,0.64033,0.31753,0.0,2.2642,189.14,97,0.37,0.86785,-0.13489,70.475,0.015292,8.88995,-0.040051
3.0782,4.027,0.29513,-17.952,1.0569,0.091428,0.0062736,0.084447,-0.022153,-0.0391,103.648,6.85,89.4,1.05,-10.276,0.0,-1.8813,-1.1744,-2.6385,-1.8334,5.4511,5.5372,0.51216,0.37915,0.0,1.5687,257.99,97,0.27,0.39266,-0.051852,94.518,0.016196,2.87707,-0.20293
4.011,0.60052,0.48807,-42.121,1.9157,0.095024,0.005155,0.048759,-0.018802,-0.54284,101.714,10.53,73.96,3.31,-55.93,0.0,-6.3611,-0.32298,1.7173,0.077533,12.266,12.178,0.2949,0.49841,0.0,3.0833,163.82,96,0.28,0.46677,-0.12122,44.205,0.033933,4.06119,0.051188
11.007,13.579,1.1682,-8.6641,0.91352,0.074772,0.0039762,-0.088867,0.38925,0.27521,102.121,17.91,88.87,2.28,-5.552,0.0,-7.8415,-6.8471,-5.5033,-6.4512,18.508,18.065,0.19683,0.3268,0.0,1.912,177.28,96,0.25,0.31965,-0.028323,156.42,0.0098663,11.40851,0.39851
4.0451,1.2519,1.2133,-68.903,2.8938,0.22594,0.012352,-0.00052056,-0.62105,-0.2216,99746.73,12.15,83.24,2.37,-74.98,0.0,2.8231,2.9628,2.5059,2.782,10.242,10.259,0.78369,0.44082,0.0,3.3488,221.13,96,0.43,1.3219,-0.13011,101.66,0.013567,3.41152,-0.63848
3.1829,3.635,0.95498,-5.8662,1.1392,0.0080097,0.0010884,-0.078121,-0.37833,-0.72735,102.786,11.73,81.33,0.03,-67.97,0.0,-18.545,-15.223,-10.473,-18.464,14.888,15.394,0.10126,0.51074,0.0,0.77332,299.02,92,0.08,0.086563,-0.058551,7.5181,0.16785,6.26952,3.0895
4.6413,12.171,1.0541,-17.362,1.0914,0.17093,0.010272,0.0094388,0.46744,-0.32481,100.4,13.67,80.25,3.08,-11.421,0.0,-11.894,-7.5799,-4.1525,-5.6176,16.244,16.357,0.17445,0.2942,0.0,3.1361,192.6,96,0.38,0.9952,-0.037659,266.38,0.0053795,4.36321,-0.27679
2.0351,11.422,7.3256,-36.881,2.1464,0.12437,0.009712,-0.1418,-0.021966,0.079491,101.68,6.84,80.9,1.89,-57.58,0.0,-10.888,-9.7197,-9.325,-10.923,6.9229,6.8857,0.36594,0.52678,0.0,3.1317,205.72,96,0.31,0.84565,-0.092239,74.061,0.020748,2.73668,0.69668
4.7261,3.4073,0.60224,-14.36,1.5428,0.034651,0.0033057,0.10525,0.20661,0.51216,102.839,9.09,84.9,1.74,-33.54,0.0,-19.493,-19.086,-24.964,-20.486,11.738,10.598,0.10141,0.25384,0.0,1.8718,314.62,74,0.17,0.33594,-0.067881,28.097,0.053974,5.42666,0.69666
6.1793,38.026,1.5216,-34.343,1.5568,0.20688,0.01111,-0.11639,-0.057462,-0.017249,100960.8,15.76,84.47,2.77,-15.951,30.3,-6.6065,-5.7451,-8.8397,-5.4448,19.041,19.147,0.63263,0.32899,0.0,2.5167,213.95,97,0.41,0.99816,-0.067703,180.82,0.0068123,9.54438,3.3644
0.80811,-0.42621,0.080788,-6.1466,0.65241,0.010129,0.001003,-0.030528,-0.039404,-0.090323,104.393,1.03,87.15,0.84,-65.55,0.0,-10.143,-8.9289,-10.315,-10.779,3.4514,2.6946,0.21404,0.35738,0.0,1.2588,173.28,95,0.09,0.090788,-0.052656,9.7852,0.1584,1.5417,0.7317
2.6078,-2.6144,0.27099,-7.836,0.48797,0.01801,0.0013478,-0.025644,0.0042075,-0.025929,102.191,9.31,91.76,0.96,-18.991,0.0,-0.92759,0.51042,1.6579,0.79623,8.5043,8.5059,0.15487,0.41093,0.0,1.3023,159.54,96,0.12,0.096309,-0.051544,19.424,0.079797,2.58595,-0.024048
5.5521,4.8465,1.3928,-17.702,2.149,0.025077,0.0025273,0.093678,0.25091,-0.39581,102191.2,12.95,75.87,3.59,-35.337,0.0,-3.7839,-4.2698,-6.6405,-3.3517,15.594,15.835,0.63288,0.34065,0.0,1.1272,229.99,96,0.14,0.18351,-0.099289,14.409,0.10456,5.87595,0.32595
